AreaCode,LineCode,StationCode,CompanyName,LineName,StationName,Note
0,0,1,試験,試験,端末試験用 V2,
0,0,2,試験,試験,端末試験用 V2-01,
0,0,3,試験,試験,端末試験用 V2-02,
0,0,4,試験,試験,端末試験用 V3-01-1,
0,0,5,試験,試験,端末試験用 V3-01-2,
0,0,6,試験,試験,端末試験用 V4-01,
0,0,7,試験,試験,端末試験用 V4-01-A,
0,1,1,東日本旅客鉄道,東海道本,東京,
0,1,2,東日本旅客鉄道,東海道本,有楽町,
0,1,3,東日本旅客鉄道,東海道本,新橋,
0,1,4,東日本旅客鉄道,東海道本,浜松町,
0,1,6,東日本旅客鉄道,東海道本,田町,
0,1,7,東日本旅客鉄道,東海道本,品川,
0,1,8,東日本旅客鉄道,東海道本,大井町,
0,1,9,東日本旅客鉄道,東海道本,大森,
0,1,11,東日本旅客鉄道,東海道本,蒲田,
0,1,13,東日本旅客鉄道,東海道本,川崎,
0,1,14,東日本旅客鉄道,東海道本,鶴見,
0,1,16,東日本旅客鉄道,東海道本,新子安,
0,1,17,東日本旅客鉄道,東海道本,東神奈川,
0,1,18,東日本旅客鉄道,東海道本,横浜,
0,1,20,東日本旅客鉄道,東海道本,保土ヶ谷,
0,1,21,東日本旅客鉄道,東海道本,東戸塚,
0,1,22,東日本旅客鉄道,東海道本,戸塚,
0,1,24,東日本旅客鉄道,東海道本,大船,
0,1,25,東日本旅客鉄道,東海道本,藤沢,
0,1,26,東日本旅客鉄道,東海道本,辻堂,
0,1,27,東日本旅客鉄道,東海道本,茅ヶ崎,
0,1,29,東日本旅客鉄道,東海道本,平塚,
0,1,30,東日本旅客鉄道,東海道本,大磯,
0,1,32,東日本旅客鉄道,東海道本,二宮,
0,1,33,東日本旅客鉄道,東海道本,国府津,
0,1,34,東日本旅客鉄道,東海道本,鴨宮,
0,1,35,東日本旅客鉄道,東海道本,小田原,
0,1,37,東日本旅客鉄道,東海道本,早川,
0,1,38,東日本旅客鉄道,東海道本,根府川,
0,1,40,東日本旅客鉄道,東海道本,真鶴,
0,1,41,東日本旅客鉄道,東海道本,湯河原,
0,1,43,東日本旅客鉄道,東海道本,熱海,
0,1,51,東海旅客鉄道,東海道本,函南,
0,1,53,東海旅客鉄道,東海道本,三島,
0,1,55,東海旅客鉄道,東海道本,沼津,
0,1,56,東海旅客鉄道,東海道本,片浜,
0,1,57,東海旅客鉄道,東海道本,原,
0,1,59,東海旅客鉄道,東海道本,東田子の浦,
0,1,60,東海旅客鉄道,東海道本,吉原,
0,1,62,東海旅客鉄道,東海道本,富士,
0,1,64,東海旅客鉄道,東海道本,富士川,
0,1,65,東海旅客鉄道,東海道本,新蒲原,
0,1,66,東海旅客鉄道,東海道本,蒲原,
0,1,67,東海旅客鉄道,東海道本,由比,
0,1,69,東海旅客鉄道,東海道本,興津,
0,1,71,東海旅客鉄道,東海道本,清水,
0,1,73,東海旅客鉄道,東海道本,草薙,
0,1,75,東海旅客鉄道,東海道本,東静岡,
0,1,75,東海旅客鉄道,東海道本,東静岡,
0,1,76,東海旅客鉄道,東海道本,静岡,
0,1,78,東海旅客鉄道,東海道本,安倍川,
0,1,79,東海旅客鉄道,東海道本,用宗,
0,1,81,東海旅客鉄道,東海道本,焼津,
0,1,82,東海旅客鉄道,東海道本,西焼津,
0,1,83,東海旅客鉄道,東海道本,藤枝,
0,1,85,東海旅客鉄道,東海道本,六合,
0,1,86,東海旅客鉄道,東海道本,島田,
0,1,88,東海旅客鉄道,東海道本,金谷,
0,1,90,東海旅客鉄道,東海道本,菊川,
0,1,92,東海旅客鉄道,東海道本,掛川,
0,1,93,東海旅客鉄道,東海道本,愛野,
0,1,94,東海旅客鉄道,東海道本,袋井,
0,1,96,東海旅客鉄道,東海道本,磐田,
0,1,97,東海旅客鉄道,東海道本,豊田町,
0,1,98,東海旅客鉄道,東海道本,天竜川,
0,1,100,東海旅客鉄道,東海道本,浜松,
0,1,102,東海旅客鉄道,東海道本,高塚,
0,1,104,東海旅客鉄道,東海道本,舞阪,
0,1,105,東海旅客鉄道,東海道本,弁天島,
0,1,106,東海旅客鉄道,東海道本,新居町,
0,1,107,東海旅客鉄道,東海道本,鷲津,
0,1,109,東海旅客鉄道,東海道本,新所原,
0,1,110,東海旅客鉄道,東海道本,二川,
0,1,112,東海旅客鉄道,東海道本,豊橋,
0,1,114,東海旅客鉄道,東海道本,西小坂井,
0,1,115,東海旅客鉄道,東海道本,愛知御津,
0,1,116,東海旅客鉄道,東海道本,三河大塚,
0,1,117,東海旅客鉄道,東海道本,三河三谷,
0,1,118,東海旅客鉄道,東海道本,蒲郡,
0,1,119,東海旅客鉄道,東海道本,三河塩津,
0,1,120,東海旅客鉄道,東海道本,三ヶ根,
0,1,121,東海旅客鉄道,東海道本,幸田,
0,1,124,東海旅客鉄道,東海道本,岡崎,
0,1,125,東海旅客鉄道,東海道本,西岡崎,
0,1,126,東海旅客鉄道,東海道本,安城,
0,1,127,東海旅客鉄道,東海道本,三河安城,
0,1,128,東海旅客鉄道,東海道本,東刈谷,
0,1,129,東海旅客鉄道,東海道本,野田新町,
0,1,130,東海旅客鉄道,東海道本,刈谷,
0,1,131,東海旅客鉄道,東海道本,逢妻,
0,1,132,東海旅客鉄道,東海道本,大府,
0,1,134,東海旅客鉄道,東海道本,共和,
0,1,135,東海旅客鉄道,東海道本,南大高,
0,1,136,東海旅客鉄道,東海道本,大高,
0,1,138,東海旅客鉄道,東海道本,笠寺,
0,1,140,東海旅客鉄道,東海道本,熱田,
0,1,141,東海旅客鉄道,東海道本,金山,
0,1,142,東海旅客鉄道,東海道本,尾頭橋,
0,1,144,東海旅客鉄道,東海道本,名古屋,
0,1,146,東海旅客鉄道,東海道本,枇杷島,
0,1,148,東海旅客鉄道,東海道本,清洲,
0,1,150,東海旅客鉄道,東海道本,稲沢,
0,1,153,東海旅客鉄道,東海道本,尾張一宮,
0,1,155,東海旅客鉄道,東海道本,木曽川,
0,1,158,東海旅客鉄道,東海道本,岐阜,
0,1,159,東海旅客鉄道,東海道本,西岐阜,
0,1,161,東海旅客鉄道,東海道本,穂積,
0,1,163,東海旅客鉄道,東海道本,大垣,
0,1,166,東海旅客鉄道,東海道本,垂井,
0,1,168,東海旅客鉄道,東海道本,関ケ原,
0,1,170,東海旅客鉄道,東海道本,柏原,
0,1,171,東海旅客鉄道,東海道本,近江長岡,
0,1,173,東海旅客鉄道,東海道本,醒ヶ井,
0,1,175,西日本旅客鉄道,東海道本,米原,琵琶湖線
0,1,177,西日本旅客鉄道,東海道本,彦根,琵琶湖線
0,1,178,西日本旅客鉄道,東海道本,南彦根,琵琶湖線
0,1,179,西日本旅客鉄道,東海道本,河瀬,琵琶湖線
0,1,181,西日本旅客鉄道,東海道本,稲枝,琵琶湖線
0,1,182,西日本旅客鉄道,東海道本,能登川,琵琶湖線
0,1,184,西日本旅客鉄道,東海道本,安土,琵琶湖線
0,1,186,西日本旅客鉄道,東海道本,近江八幡,琵琶湖線
0,1,188,西日本旅客鉄道,東海道本,篠原,琵琶湖線
0,1,190,西日本旅客鉄道,東海道本,野洲,琵琶湖線
0,1,192,西日本旅客鉄道,東海道本,守山,琵琶湖線
0,1,193,西日本旅客鉄道,東海道本,栗東,琵琶湖線
0,1,194,西日本旅客鉄道,東海道本,草津,琵琶湖線
0,1,195,西日本旅客鉄道,東海道本,南草津,琵琶湖線
0,1,197,西日本旅客鉄道,東海道本,瀬田,琵琶湖線
0,1,198,西日本旅客鉄道,東海道本,石山,琵琶湖線
0,1,199,西日本旅客鉄道,東海道本,膳所,琵琶湖線
0,1,200,西日本旅客鉄道,東海道本,大津,琵琶湖線
0,1,202,西日本旅客鉄道,東海道本,山科,琵琶湖線
0,1,204,西日本旅客鉄道,東海道本,京都,京都線・琵琶湖線
0,1,205,西日本旅客鉄道,東海道本,西大路,京都線
0,1,207,西日本旅客鉄道,東海道本,桂川,京都線
0,1,208,西日本旅客鉄道,東海道本,向日町,京都線
0,1,210,西日本旅客鉄道,東海道本,長岡京,京都線
0,1,213,西日本旅客鉄道,東海道本,山崎,京都線
0,1,214,西日本旅客鉄道,東海道本,島本,京都線
0,1,216,西日本旅客鉄道,東海道本,高槻,京都線
0,1,219,西日本旅客鉄道,東海道本,摂津富田,京都線
0,1,221,西日本旅客鉄道,東海道本,茨木,京都線
0,1,224,西日本旅客鉄道,東海道本,千里丘,京都線
0,1,225,西日本旅客鉄道,東海道本,岸辺,京都線
0,1,226,西日本旅客鉄道,東海道本,吹田,京都線
0,1,229,西日本旅客鉄道,東海道本,東淀川,京都線
0,1,230,西日本旅客鉄道,東海道本,新大阪,京都線
0,1,232,西日本旅客鉄道,東海道本,大阪,京都線・神戸線
0,1,234,西日本旅客鉄道,東海道本,塚本,神戸線
0,1,236,西日本旅客鉄道,東海道本,尼崎,神戸線
0,1,238,西日本旅客鉄道,東海道本,立花,神戸線
0,1,239,西日本旅客鉄道,東海道本,甲子園口,神戸線
0,1,241,西日本旅客鉄道,東海道本,西宮,神戸線
0,1,242,西日本旅客鉄道,東海道本,さくら夙川,神戸線
0,1,243,西日本旅客鉄道,東海道本,芦屋,神戸線
0,1,244,西日本旅客鉄道,東海道本,甲南山手,神戸線
0,1,246,西日本旅客鉄道,東海道本,摂津本山,神戸線
0,1,247,西日本旅客鉄道,東海道本,住吉,神戸線
0,1,248,西日本旅客鉄道,東海道本,六甲道,神戸線
0,1,250,西日本旅客鉄道,東海道本,灘,神戸線
0,1,251,西日本旅客鉄道,東海道本,三ノ宮,神戸線
0,1,252,西日本旅客鉄道,東海道本,元町,神戸線
0,1,253,西日本旅客鉄道,東海道本,神戸,神戸線
0,2,1,東日本旅客鉄道,東北本,東京,
0,2,2,東日本旅客鉄道,東北本,神田,
0,2,3,東日本旅客鉄道,東北本,秋葉原,
0,2,4,東日本旅客鉄道,東北本,御徒町,
0,2,6,東日本旅客鉄道,東北本,上野,
0,2,7,東日本旅客鉄道,東北本,鴬谷,
0,2,8,東日本旅客鉄道,東北本,日暮里,
0,2,9,東日本旅客鉄道,東北本,西日暮里,
0,2,11,東日本旅客鉄道,東北本,田端,
0,2,12,東日本旅客鉄道,東北本,上中里,
0,2,13,東日本旅客鉄道,東北本,王子,
0,2,14,東日本旅客鉄道,東北本,東十条,
0,2,16,東日本旅客鉄道,東北本,赤羽,
0,2,17,東日本旅客鉄道,東北本,川口,
0,2,18,東日本旅客鉄道,東北本,西川口,
0,2,19,東日本旅客鉄道,東北本,蕨,
0,2,21,東日本旅客鉄道,東北本,南浦和,
0,2,22,東日本旅客鉄道,東北本,浦和,
0,2,23,東日本旅客鉄道,東北本,北浦和,
0,2,24,東日本旅客鉄道,東北本,与野,
0,2,25,東日本旅客鉄道,東北本,さいたま新都心,
0,2,26,東日本旅客鉄道,東北本,大宮,
0,2,27,東日本旅客鉄道,東北本,土呂,
0,2,28,東日本旅客鉄道,東北本,東大宮,
0,2,30,東日本旅客鉄道,東北本,蓮田,
0,2,32,東日本旅客鉄道,東北本,白岡,
0,2,33,東日本旅客鉄道,東北本,新白岡,
0,2,34,東日本旅客鉄道,東北本,久喜,
0,2,35,東日本旅客鉄道,東北本,東鷲宮,
0,2,36,東日本旅客鉄道,東北本,栗橋,
0,2,38,東日本旅客鉄道,東北本,古河,
0,2,39,東日本旅客鉄道,東北本,野木,
0,2,40,東日本旅客鉄道,東北本,間々田,
0,2,42,東日本旅客鉄道,東北本,小山,
0,2,44,東日本旅客鉄道,東北本,小金井,
0,2,45,東日本旅客鉄道,東北本,自治医大,
0,2,46,東日本旅客鉄道,東北本,石橋,
0,2,48,東日本旅客鉄道,東北本,雀宮,
0,2,50,東日本旅客鉄道,東北本,宇都宮,
0,2,52,東日本旅客鉄道,東北本,岡本,
0,2,53,東日本旅客鉄道,東北本,宝積寺,
0,2,54,東日本旅客鉄道,東北本,氏家,
0,2,55,東日本旅客鉄道,東北本,蒲須坂,
0,2,57,東日本旅客鉄道,東北本,片岡,
0,2,58,東日本旅客鉄道,東北本,矢板,
0,2,59,東日本旅客鉄道,東北本,野崎,
0,2,60,東日本旅客鉄道,東北本,西那須野,
0,2,62,東日本旅客鉄道,東北本,那須塩原,
0,2,63,東日本旅客鉄道,東北本,黒磯,
0,2,64,東日本旅客鉄道,東北本,高久,
0,2,65,東日本旅客鉄道,東北本,黒田原,
0,2,67,東日本旅客鉄道,東北本,豊原,
0,2,68,東日本旅客鉄道,東北本,白坂,
0,2,69,東日本旅客鉄道,東北本,新白河,
0,2,70,東日本旅客鉄道,東北本,白河,
0,2,72,東日本旅客鉄道,東北本,久田野,
0,2,73,東日本旅客鉄道,東北本,泉崎,
0,2,74,東日本旅客鉄道,東北本,矢吹,
0,2,75,東日本旅客鉄道,東北本,鏡石,
0,2,77,東日本旅客鉄道,東北本,須賀川,
0,2,78,東日本旅客鉄道,東北本,安積永盛,
0,2,79,東日本旅客鉄道,東北本,郡山,
0,2,80,東日本旅客鉄道,東北本,日和田,
0,2,82,東日本旅客鉄道,東北本,五百川,
0,2,83,東日本旅客鉄道,東北本,本宮,
0,2,84,東日本旅客鉄道,東北本,杉田,
0,2,85,東日本旅客鉄道,東北本,二本松,
0,2,87,東日本旅客鉄道,東北本,安達,
0,2,88,東日本旅客鉄道,東北本,松川,
0,2,89,東日本旅客鉄道,東北本,金谷川,
0,2,91,東日本旅客鉄道,東北本,南福島,
0,2,92,東日本旅客鉄道,東北本,福島,
0,2,94,東日本旅客鉄道,東北本,東福島,
0,2,95,東日本旅客鉄道,東北本,伊達,
0,2,96,東日本旅客鉄道,東北本,桑折,
0,2,97,東日本旅客鉄道,東北本,藤田,
0,2,99,東日本旅客鉄道,東北本,貝田,
0,2,100,東日本旅客鉄道,東北本,越河,
0,2,102,東日本旅客鉄道,東北本,白石,
0,2,103,東日本旅客鉄道,東北本,東白石,
0,2,104,東日本旅客鉄道,東北本,北白川,
0,2,105,東日本旅客鉄道,東北本,大河原,
0,2,107,東日本旅客鉄道,東北本,船岡,
0,2,108,東日本旅客鉄道,東北本,槻木,
0,2,109,東日本旅客鉄道,東北本,岩沼,
0,2,110,東日本旅客鉄道,東北本,館腰,
0,2,111,東日本旅客鉄道,東北本,名取,
0,2,112,東日本旅客鉄道,東北本,南仙台,
0,2,113,東日本旅客鉄道,東北本,太子堂,
0,2,114,東日本旅客鉄道,東北本,長町,
0,2,115,東日本旅客鉄道,東北本,仙台,
0,2,115,東日本旅客鉄道,東北本,仙台,
0,2,117,東日本旅客鉄道,東北本,東仙台,
0,2,118,東日本旅客鉄道,東北本,岩切,
0,2,119,東日本旅客鉄道,東北本,陸前山王,
0,2,120,東日本旅客鉄道,東北本,国府多賀城,
0,2,121,東日本旅客鉄道,東北本,塩釜,
0,2,122,東日本旅客鉄道,東北本,松島,
0,2,123,東日本旅客鉄道,東北本,愛宕,
0,2,124,東日本旅客鉄道,東北本,品井沼,
0,2,126,東日本旅客鉄道,東北本,鹿島台,
0,2,127,東日本旅客鉄道,東北本,松山町,
0,2,128,東日本旅客鉄道,東北本,小牛田,
0,2,130,東日本旅客鉄道,東北本,田尻,
0,2,132,東日本旅客鉄道,東北本,瀬峰,
0,2,133,東日本旅客鉄道,東北本,梅ヶ沢,
0,2,134,東日本旅客鉄道,東北本,新田,
0,2,136,東日本旅客鉄道,東北本,石越,
0,2,137,東日本旅客鉄道,東北本,油島,
0,2,138,東日本旅客鉄道,東北本,花泉,
0,2,139,東日本旅客鉄道,東北本,清水原,
0,2,141,東日本旅客鉄道,東北本,有壁,
0,2,143,東日本旅客鉄道,東北本,一ノ関,
0,2,144,東日本旅客鉄道,東北本,山ノ目,
0,2,145,東日本旅客鉄道,東北本,平泉,
0,2,146,東日本旅客鉄道,東北本,前沢,
0,2,148,東日本旅客鉄道,東北本,陸中折居,
0,2,149,東日本旅客鉄道,東北本,水沢,
0,2,150,東日本旅客鉄道,東北本,金ヶ崎,
0,2,151,東日本旅客鉄道,東北本,六原,
0,2,153,東日本旅客鉄道,東北本,北上,
0,2,154,東日本旅客鉄道,東北本,村崎野,
0,2,155,東日本旅客鉄道,東北本,花巻,
0,2,156,東日本旅客鉄道,東北本,花巻空港,
0,2,158,東日本旅客鉄道,東北本,石鳥谷,
0,2,159,東日本旅客鉄道,東北本,日詰,
0,2,160,東日本旅客鉄道,東北本,古館,
0,2,161,東日本旅客鉄道,東北本,矢幅,
0,2,163,東日本旅客鉄道,東北本,岩手飯岡,
0,2,164,東日本旅客鉄道,東北本,仙北町,
0,2,165,東日本旅客鉄道,東北本,盛岡,
0,2,166,IGRいわて銀河鉄道,いわて銀河鉄道,廚川,旧JR東北本線
0,2,168,IGRいわて銀河鉄道,いわて銀河鉄道,滝沢,旧JR東北本線
0,2,169,IGRいわて銀河鉄道,いわて銀河鉄道,渋民,旧JR東北本線
0,2,170,IGRいわて銀河鉄道,いわて銀河鉄道,好摩,旧JR東北本線
0,2,171,IGRいわて銀河鉄道,いわて銀河鉄道,岩手川口,旧JR東北本線
0,2,173,IGRいわて銀河鉄道,いわて銀河鉄道,いわて沼宮内,旧JR東北本線
0,2,174,IGRいわて銀河鉄道,いわて銀河鉄道,御堂,旧JR東北本線
0,2,175,IGRいわて銀河鉄道,いわて銀河鉄道,奥中山,旧JR東北本線
0,2,176,IGRいわて銀河鉄道,いわて銀河鉄道,小繋,旧JR東北本線
0,2,178,IGRいわて銀河鉄道,いわて銀河鉄道,小鳥谷,旧JR東北本線
0,2,179,IGRいわて銀河鉄道,いわて銀河鉄道,一戸,旧JR東北本線
0,2,180,IGRいわて銀河鉄道,いわて銀河鉄道,二戸,旧JR東北本線
0,2,181,IGRいわて銀河鉄道,いわて銀河鉄道,斗米,旧JR東北本線
0,2,183,IGRいわて銀河鉄道,いわて銀河鉄道,金田一温泉,旧JR東北本線
0,2,184,IGRいわて銀河鉄道,いわて銀河鉄道,目時,旧JR東北本線
0,2,185,青い森鉄道,青い森鉄道,三戸,旧JR東北本線
0,2,186,青い森鉄道,青い森鉄道,諏訪ノ平,旧JR東北本線
0,2,188,青い森鉄道,青い森鉄道,剣吉,旧JR東北本線
0,2,189,青い森鉄道,青い森鉄道,苫米地,旧JR東北本線
0,2,190,青い森鉄道,青い森鉄道,北高岩,旧JR東北本線
0,2,191,東日本旅客鉄道,東北本,八戸,
0,2,193,東日本旅客鉄道,東北本,陸奥市川,
0,2,194,東日本旅客鉄道,東北本,下田,
0,2,195,東日本旅客鉄道,東北本,向山,
0,2,196,東日本旅客鉄道,東北本,三沢,
0,2,198,東日本旅客鉄道,東北本,小川原,
0,2,199,東日本旅客鉄道,東北本,上北町,
0,2,200,東日本旅客鉄道,東北本,乙供,
0,2,201,東日本旅客鉄道,東北本,千曳,
0,2,202,東日本旅客鉄道,東北新幹,七戸十和田,
0,2,203,東日本旅客鉄道,東北本,野辺地,
0,2,204,東日本旅客鉄道,東北本,狩湯沢,
0,2,205,東日本旅客鉄道,東北本,清水川,
0,2,206,東日本旅客鉄道,東北本,小湊,
0,2,208,東日本旅客鉄道,東北本,西平内,
0,2,209,東日本旅客鉄道,東北本,浅虫温泉,
0,2,210,東日本旅客鉄道,東北本,野内,
0,2,212,東日本旅客鉄道,東北本,矢田前,
0,2,213,東日本旅客鉄道,東北本,小柳,
0,2,214,東日本旅客鉄道,東北本,東青森,
0,2,216,東日本旅客鉄道,東北本,青森,
0,2,253,東日本旅客鉄道,モバイルSuica,モバイルSuica,
0,2,254,東日本旅客鉄道,Suicaインターネットサービス,Suicaインターネットサービス,
0,3,1,東日本旅客鉄道,中央本,東京,
0,3,2,東日本旅客鉄道,中央本,神田,
0,3,3,東日本旅客鉄道,中央本,御茶ノ水,
0,3,4,東日本旅客鉄道,中央本,水道橋,
0,3,6,東日本旅客鉄道,中央本,飯田橋,
0,3,7,東日本旅客鉄道,中央本,市ヶ谷,
0,3,8,東日本旅客鉄道,中央本,四ツ谷,
0,3,9,東日本旅客鉄道,中央本,信濃町,
0,3,11,東日本旅客鉄道,中央本,千駄ヶ谷,
0,3,12,東日本旅客鉄道,中央本,代々木,
0,3,13,東日本旅客鉄道,中央本,新宿,
0,3,14,東日本旅客鉄道,中央本,大久保,
0,3,16,東日本旅客鉄道,中央本,東中野,
0,3,17,東日本旅客鉄道,中央本,中野,
0,3,18,東日本旅客鉄道,中央本,高円寺,
0,3,19,東日本旅客鉄道,中央本,阿佐ヶ谷,
0,3,21,東日本旅客鉄道,中央本,荻窪,
0,3,22,東日本旅客鉄道,中央本,西荻窪,
0,3,23,東日本旅客鉄道,中央本,吉祥寺,
0,3,24,東日本旅客鉄道,中央本,三鷹,
0,3,26,東日本旅客鉄道,中央本,武蔵境,
0,3,27,東日本旅客鉄道,中央本,東小金井,
0,3,28,東日本旅客鉄道,中央本,武蔵小金井,
0,3,29,東日本旅客鉄道,中央本,国分寺,
0,3,31,東日本旅客鉄道,中央本,西国分寺,
0,3,32,東日本旅客鉄道,中央本,国立,
0,3,34,東日本旅客鉄道,中央本,立川,
0,3,36,東日本旅客鉄道,中央本,日野,
0,3,37,東日本旅客鉄道,中央本,豊田,
0,3,39,東日本旅客鉄道,中央本,八王子,
0,3,40,東日本旅客鉄道,中央本,西八王子,
0,3,41,東日本旅客鉄道,中央本,高尾,
0,3,42,東日本旅客鉄道,中央本,相模湖,
0,3,44,東日本旅客鉄道,中央本,藤野,
0,3,45,東日本旅客鉄道,中央本,上野原,
0,3,46,東日本旅客鉄道,中央本,四方津,
0,3,47,東日本旅客鉄道,中央本,梁川,
0,3,49,東日本旅客鉄道,中央本,鳥沢,
0,3,50,東日本旅客鉄道,中央本,猿橋,
0,3,51,東日本旅客鉄道,中央本,大月,
0,3,53,東日本旅客鉄道,中央本,初狩,
0,3,55,東日本旅客鉄道,中央本,笹子,
0,3,57,東日本旅客鉄道,中央本,甲斐大和,旧 初鹿子
0,3,59,東日本旅客鉄道,中央本,勝沼ぶどう郷,旧 勝沼
0,3,60,東日本旅客鉄道,中央本,塩山,
0,3,61,東日本旅客鉄道,中央本,東山梨,
0,3,62,東日本旅客鉄道,中央本,山梨市,
0,3,64,東日本旅客鉄道,中央本,春日居町,旧 別田
0,3,65,東日本旅客鉄道,中央本,石和温泉,
0,3,66,東日本旅客鉄道,中央本,酒折,
0,3,67,東日本旅客鉄道,中央本,甲府,
0,3,69,東日本旅客鉄道,中央本,竜王,
0,3,70,東日本旅客鉄道,中央本,塩崎,
0,3,71,東日本旅客鉄道,中央本,韮崎,
0,3,72,東日本旅客鉄道,中央本,新府,
0,3,73,東日本旅客鉄道,中央本,穴山,
0,3,75,東日本旅客鉄道,中央本,日野春,
0,3,76,東日本旅客鉄道,中央本,長坂,
0,3,77,東日本旅客鉄道,中央本,小淵沢,
0,3,78,東日本旅客鉄道,中央本,信濃境,
0,3,79,東日本旅客鉄道,中央本,富士見,
0,3,80,東日本旅客鉄道,中央本,すずらんの里,
0,3,81,東日本旅客鉄道,中央本,青柳,
0,3,82,東日本旅客鉄道,中央本,茅野,
0,3,83,東日本旅客鉄道,中央本,上諏訪,
0,3,84,東日本旅客鉄道,中央本,下諏訪,
0,3,85,東日本旅客鉄道,中央本,岡谷,
0,3,88,東日本旅客鉄道,中央本,みどり湖,
0,3,92,東日本旅客鉄道,中央本,塩尻,
0,3,94,東海旅客鉄道,中央本,洗馬,
0,3,95,東海旅客鉄道,中央本,日出塩,
0,3,96,東海旅客鉄道,中央本,贄川,
0,3,97,東海旅客鉄道,中央本,木曽平沢,
0,3,99,東海旅客鉄道,中央本,奈良井,
0,3,100,東海旅客鉄道,中央本,藪原,
0,3,101,東海旅客鉄道,中央本,宮ノ越,
0,3,102,東海旅客鉄道,中央本,原野,
0,3,104,東海旅客鉄道,中央本,木曽福島,
0,3,105,東海旅客鉄道,中央本,上松,
0,3,106,東海旅客鉄道,中央本,倉本,
0,3,107,東海旅客鉄道,中央本,須原,
0,3,109,東海旅客鉄道,中央本,大桑,
0,3,110,東海旅客鉄道,中央本,野尻,
0,3,111,東海旅客鉄道,中央本,十二兼,
0,3,112,東海旅客鉄道,中央本,南木曽,
0,3,114,東海旅客鉄道,中央本,田立,
0,3,115,東海旅客鉄道,中央本,坂下,
0,3,116,東海旅客鉄道,中央本,落合川,
0,3,117,東海旅客鉄道,中央本,中津川,
0,3,119,東海旅客鉄道,中央本,美乃坂本,
0,3,121,東海旅客鉄道,中央本,恵那,
0,3,123,東海旅客鉄道,中央本,武並,
0,3,125,東海旅客鉄道,中央本,釜戸,
0,3,127,東海旅客鉄道,中央本,瑞浪,
0,3,129,東海旅客鉄道,中央本,土岐市,
0,3,131,東海旅客鉄道,中央本,多治見,
0,3,133,東海旅客鉄道,中央本,古虎渓,
0,3,135,東海旅客鉄道,中央本,定光寺,
0,3,137,東海旅客鉄道,中央本,高蔵寺,
0,3,139,東海旅客鉄道,中央本,神領,
0,3,140,東海旅客鉄道,中央本,春日井,
0,3,142,東海旅客鉄道,中央本,勝川,
0,3,143,東海旅客鉄道,中央本,新守山,
0,3,145,東海旅客鉄道,中央本,大曽根,
0,3,146,東海旅客鉄道,中央本,千種,
0,3,147,東海旅客鉄道,中央本,鶴舞,
0,4,1,東日本旅客鉄道,高崎,大宮,
0,4,3,東日本旅客鉄道,高崎,宮原,
0,4,5,東日本旅客鉄道,高崎,上尾,
0,4,6,東日本旅客鉄道,高崎,北上尾,
0,4,7,東日本旅客鉄道,高崎,桶川,
0,4,9,東日本旅客鉄道,高崎,北本,
0,4,11,東日本旅客鉄道,高崎,鴻巣,
0,4,12,東日本旅客鉄道,高崎,北鴻巣,
0,4,13,東日本旅客鉄道,高崎,吹上,
0,4,14,東日本旅客鉄道,高崎,行田,
0,4,15,東日本旅客鉄道,高崎,熊谷,
0,4,17,東日本旅客鉄道,高崎,籠原,
0,4,18,東日本旅客鉄道,高崎,深谷,
0,4,19,東日本旅客鉄道,高崎,岡部,
0,4,21,東日本旅客鉄道,高崎,本庄,
0,4,22,東日本旅客鉄道,高崎,神保原,
0,4,23,東日本旅客鉄道,高崎,新町,
0,4,25,東日本旅客鉄道,高崎,倉賀野,
0,4,26,東日本旅客鉄道,高崎,高崎,
0,4,27,東日本旅客鉄道,信越本,北高崎,
0,4,28,東日本旅客鉄道,信越本,群馬八幡,
0,4,29,東日本旅客鉄道,信越本,安中,
0,4,30,東日本旅客鉄道,信越本,磯部,
0,4,32,東日本旅客鉄道,信越本,松井田,
0,4,33,東日本旅客鉄道,信越本,西松井田,
0,4,34,東日本旅客鉄道,信越本,横川,
0,4,35,しなの鉄道,しなの鉄道,軽井沢,旧JR信越本線
0,4,37,しなの鉄道,しなの鉄道,中軽井沢,旧JR信越本線
0,4,38,しなの鉄道,しなの鉄道,信濃追分,旧JR信越本線
0,4,39,しなの鉄道,しなの鉄道,御代田,旧JR信越本線
0,4,40,しなの鉄道,しなの鉄道,平原,旧JR信越本線
0,4,42,しなの鉄道,しなの鉄道,小諸,旧JR信越本線
0,4,43,しなの鉄道,しなの鉄道,滋野,旧JR信越本線
0,4,44,しなの鉄道,しなの鉄道,田中,旧JR信越本線
0,4,45,しなの鉄道,しなの鉄道,大屋,旧JR信越本線
0,4,46,しなの鉄道,しなの鉄道,上田,旧JR信越本線
0,4,48,しなの鉄道,しなの鉄道,西上田,旧JR信越本線
0,4,49,しなの鉄道,しなの鉄道,坂城,旧JR信越本線
0,4,50,しなの鉄道,しなの鉄道,戸倉,旧JR信越本線
0,4,51,しなの鉄道,しなの鉄道,屋代,旧JR信越本線
0,4,53,しなの鉄道,しなの鉄道,篠ノ井,旧JR信越本線
0,4,54,東日本旅客鉄道,信越本,川中島,
0,4,55,東日本旅客鉄道,信越本,安茂里,
0,4,56,東日本旅客鉄道,信越本,長野,
0,4,57,東日本旅客鉄道,信越本,北長野,
